time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.0400000000000014,0.189352508914,3.05663930981,16.15296838,5.45966929599,5.35171915701,1.92153281755,7.46693955611,-1.26824252283,-2.9792753742,1.52191981308,1.3950449858,0.887189349794,525.296682326991,522.7234600884244,524.0534869421041,524.336150352128
2.1000000000000014,0.647591262721,2.97395843623,15.963701074,5.55075437905,5.43493493553,1.97470685214,7.80368965541,-1.48874983842,-3.32070236196,1.5091761365,1.36171392603,0.884255628389,389.54192978472514,388.78688354412367,390.23699908521365,391.8839942765838
2.1600000000000015,1.12942949039,2.87545282037,15.7586930042,5.64077714782,5.51619570297,2.02770523243,8.25103773953,-1.79338130906,-3.50160116532,1.47094308469,1.33294204409,0.881341255856,452.57878703697,452.1989944237481,454.26598569427756,453.5657869300622
2.2200000000000015,1.63864377296,2.75792617147,15.5467301922,5.72855823276,5.59556938604,2.08052911581,8.71492937168,-2.1201900041,-3.55199387306,1.43887563167,1.27871862449,0.878446041337,481.6592183976985,479.2701395295081,480.7819458061583,480.47853632434334
2.2800000000000016,2.17097734115,2.62377304994,15.3306954446,5.81448145343,5.67169577028,2.1331796483,9.02363392748,-2.34644384055,-3.63999385737,1.4130853919,1.22683578706,0.875569796474,431.1050044644947,428.48148670447324,428.81124334904183,428.9108586756599
2.3400000000000016,2.72164672559,2.47657473246,15.1124420592,5.8988466456,5.7452271203,2.18565796464,9.32573439274,-2.55287445453,-3.6270189392,1.38635792387,1.22278893662,0.872712335375,448.37126820053464,449.643758818585,446.92926303128763,446.8670840705951
2.4000000000000017,3.28700018831,2.3199228459,14.8929620827,5.98142805331,5.81892210071,2.23796518848,9.51485001504,-2.66161909955,-3.68369541815,1.33348711767,1.23730885857,0.869873474566,399.48562987745254,402.60656328710064,400.7737278824452,398.20522079830073
2.4600000000000017,3.86486607601,2.15704175447,14.6751149092,6.06084435779,5.89271998007,2.29010243248,9.74140900379,-2.75857993394,-3.57351818983,1.2829492541,1.20863029138,0.867053032957,453.11112031324797,452.3969726958239,452.0980658802779,449.8579154475687
2.520000000000002,4.45481458708,1.99038743231,14.4637510504,6.1375751229,5.96469383313,2.34207079848,9.9185150103,-2.7877189566,-3.46977520989,1.26915838115,1.16788276401,0.864250831801,442.90220135493445,441.09035650004,441.7711515086338,442.40570818170335
2.580000000000002,5.05625557997,1.82300198936,14.2646891176,6.21311926214,6.03435253203,2.39387137766,10.1231411449,-2.78108505352,-3.16432522439,1.21255513975,1.14149260611,0.861466694659,501.89157469219947,501.2656684493427,503.3110981777188,500.705902236718
2.640000000000002,5.66764168162,1.65838009771,14.0796226454,0.00256173291612,6.10258397307,2.44550525062,10.25205181,-2.69803507328,-3.00528187968,1.20594962486,1.12690211718,0.858700447359,457.1887432852839,457.4019700749502,456.82814672736805,457.86125311705433
2.700000000000002,6.28563215162,1.50034257592,13.9022354491,0.0743181515056,6.17002244462,2.49697348758,10.3441598614,-2.56292058024,-2.90964405274,1.13864063647,1.11743613015,0.855951917961,439.8190415137891,440.4332175484649,442.50237924609587,438.486086961875
2.760000000000002,6.90844211098,1.35172127814,13.7299685641,0.142029472316,6.23701840592,2.54827714847,10.4128747795,-2.38543741212,-2.83535067828,1.07594596396,1.11488871497,0.853220936723,438.29233518758895,439.46461831022634,440.42658036603393,436.6073128342299
2.820000000000002,7.53471571711,1.21486772136,13.5619039221,0.206228310751,0.0208173090283,2.59941728305,10.4594234307,-2.17172725831,-2.77001963585,1.05427419754,1.11924581493,0.850507336066,442.1638092985755,443.8921457126237,441.8446333688112,441.31700491319333
2.880000000000002,8.16313746259,1.0912136174,13.3948386751,0.269034428644,0.0876782724554,2.65039493111,10.4850376786,-1.94707409308,-2.80248320764,1.02460811088,1.10226698448,0.847810950537,418.21261413246424,418.17821593706833,417.944175267077,416.62807301354724
2.940000000000002,8.79190436906,0.98320764414,13.2306784561,0.329927002271,0.153322538139,2.70121112252,10.4687594335,-1.6490137988,-2.67341336109,0.952443876729,1.06826679992,0.845131616776,478.6697486845932,477.2918036436394,480.3029847716694,475.82545097030055
3.000000000000002,9.41892120669,0.893304561005,13.0719248981,0.386647288323,0.217023304282,2.75186687738,10.4270457701,-1.3450109678,-2.62226633691,0.925007992385,1.04358341175,0.842469173486,461.65320893327316,460.8908008199441,462.8289248080231,461.60477066410056
3.0600000000000023,10.0429528469,0.821332549,12.913459679,0.441599958146,0.279365748377,2.80236320618,10.3697200909,-1.05239249347,-2.66388972787,0.883451979171,1.02803776714,0.839823461398,438.98867393741483,438.89529138101034,440.8338913322074,438.3107663404079
3.1200000000000023,10.6610260517,0.769595625802,12.7565776632,0.494916944825,0.340628760744,2.85270110985,10.2262146622,-0.669461552902,-2.56992020526,0.897278845126,1.00126408283,0.837194323239,495.8247208076253,494.8774167559313,493.94305527673987,495.73704192490993
3.1800000000000024,11.2714471504,0.738357035968,12.5989506099,0.548633110962,0.400394654982,2.90288157994,10.1166647882,-0.370848671023,-2.68859396544,0.890950695617,0.98313536252,0.834581603702,429.1117844861144,428.6971569147419,428.9066846847374,429.27916877254074
3.2400000000000024,11.8736825689,0.726060510717,12.4346627898,0.601736148131,0.459506195669,2.95290559873,9.95259271784,-0.0378261120971,-2.79233681188,0.869544745617,0.98898657662,0.831985149414,446.212870937742,447.74710165796216,447.66339857607807,446.7708843437191
3.3000000000000025,12.4646836536,0.734319236654,12.2636790733,0.654025992171,0.519099000448,3.00277413929,9.74171657536,0.314220282713,-2.9121722833,0.875115156233,1.00049509305,0.829404808908,453.7364031968769,455.7140310060368,452.6721378668848,453.9356197910033
3.3600000000000025,13.0411287783,0.764679960823,12.0854359073,0.706421846471,0.578923814464,3.05248816569,9.46672740489,0.699010459323,-3.03486563582,0.86931198811,0.989266624882,0.826840432593,468.74768361313386,468.90757677080364,467.755437984922,468.0973970693197
3.4200000000000026,13.600634893,0.817520392742,11.8977143549,0.758398040856,0.638013358991,3.10204863301,9.1776246996,1.06311699968,-3.22814598394,0.859421663332,0.974121380477,0.824291872721,453.02554706080366,452.8494005950255,453.1768340040114,453.1880529062055
3.4800000000000026,14.1409598375,0.89295264496,11.6978665481,0.809757352491,0.69587539741,3.15145648751,8.82706601868,1.45204119805,-3.43938473824,0.848114508968,0.925166792629,0.821758983366,465.3215013301873,462.4412760384886,463.9850044799921,463.8660045206269
3.5400000000000027,14.6603136039,0.990765506311,11.4831145182,0.860452560296,0.751390963405,3.20071266676,8.47949867759,1.80885621647,-3.72459809581,0.837675904265,0.925442557806,0.819241620391,442.6393256624545,443.60301913997824,444.64152940342325,444.5679850020945
3.6000000000000028,15.1569992507,1.11067727091,11.2506296476,0.910792849747,0.806871645937,3.24981809966,8.0712004827,2.18853441382,-4.03073359433,0.841520257797,0.923116767199,0.816739641419,455.0451484004912,455.77360840855704,454.3259982987459,455.3875331611434
3.660000000000003,15.6271237661,1.2541375949,10.9991372742,0.960863952733,0.862327288037,3.29877370664,7.59384581226,2.59359986662,-4.35845766886,0.814616085331,0.926438305369,0.814252905812,466.6782118389049,467.8275531855578,469.8935839744812,468.52480687721356
3.720000000000003,16.0666012575,1.42248112039,10.7271507647,1.00972397703,0.91882616645,3.34758039971,7.04945096544,3.01747595844,-4.71403298715,0.813767162437,0.961579292131,0.811781274642,477.37495914235285,480.94085687004866,478.48586799352347,479.09590737303733
3.780000000000003,16.4783405427,1.61224660243,10.4301594932,1.05848275248,0.976615834845,3.39623908255,6.67164961882,3.30739317448,-5.19048101815,0.81032224855,0.966126383953,0.809324610661,399.0574798801578,400.60164703928695,398.03508053629133,398.5276322071769
3.840000000000003,16.8625547054,1.82165975545,10.1049429691,1.10669681297,1.03473817073,3.44475065069,6.13071373348,3.67177084838,-5.65563151225,0.784717395022,0.973383200686,0.806882778283,451.19868555948705,452.7943302234201,454.1100657361026,452.7440016679654
3.900000000000003,17.2122429194,2.05322461178,9.75099629531,1.15377735319,1.09375741688,3.4931159915,5.52071917099,4.045099474,-6.14812859126,0.78459267522,0.998704243421,0.804455643552,463.5017512105659,466.49486537311367,466.071497057904,466.70478779045663
3.960000000000003,17.5220237905,2.30783131182,9.36686295265,1.20093766342,1.15333166303,3.54133598436,4.80019019546,4.43881553437,-6.66208495206,0.788672333623,0.977778451915,0.802043074123,492.0611475600821,491.4855051659387,489.72957861152844,490.64650174163455
4.020000000000002,17.7904321578,2.58427484906,8.95031573384,1.24826176219,1.21228019501,3.58941150076,4.14284639731,4.77306767911,-7.22770971808,0.788859101892,0.990455971505,0.799644939235,460.53381900970356,462.5519386587214,459.97496186198225,460.64801602545185
4.080000000000001,18.0140411939,2.88173172743,8.49937932278,1.2952630311,1.27191648999,3.63734340434,3.30648657014,5.13768013601,-7.80878242074,0.769223921682,1.00007470125,0.797261109687,506.20781454412145,507.84728871265906,508.2817029960746,507.46058571031546
4.14,18.189435901,3.19931716802,8.01232760277,1.34151322118,1.33220839682,3.68513255103,2.53681529129,5.44411811544,-8.43066974027,0.773861138629,1.01298047693,0.794891457818,478.23046493325677,480.2366043968067,480.9235161275079,481.87544748074373
4.199999999999998,18.3217055788,3.53354456226,7.48691712576,1.38771166515,1.39266560501,3.73277978913,1.86994520983,5.69303298418,-9.0865527567,0.760848534537,0.994016261039,0.792535857478,442.43111432156246,441.9853676560123,443.5367993892277,443.1183831336146
4.259999999999997,18.4181982211,3.88116988801,6.92133246118,1.43335551056,1.45210245262,3.78028595939,1.34498639801,5.89200906751,-9.7689601429,0.76049576474,0.982833867166,0.790194184013,390.2325586364524,390.4128839041175,390.2263252191036,390.91513611182995
4.319999999999996,18.4786440638,4.24069521244,6.31433964569,1.47854876001,1.51065703864,3.82765189513,0.668322447962,6.08857829885,-10.4667708068,0.732059670597,0.956385948467,0.787866314239,439.3800965361235,438.238009641505,438.40198736486695,436.66287756731805
4.379999999999995,18.4963203242,4.61139792815,5.66498494206,1.52222387561,1.56784234363,3.87487842226,-0.0804667883611,6.26432185431,-11.1806337268,0.718103022892,0.945627820492,0.785552126419,457.97241444630924,458.0771692698953,457.2798028811039,456.72827137653957
4.439999999999993,18.4709607148,4.99189709776,4.97237387243,1.56490568462,1.62439198931,3.92196635947,-0.766079655935,6.41597649638,-11.9082101909,0.692587355109,0.93544585828,0.783251500245,434.8845167037848,435.0089484188094,436.298862199257,434.71416037858376
4.499999999999992,18.4011152473,5.38071002158,4.23577102673,1.60631302205,1.68037574627,3.9689165182,-1.56325444913,6.54091205337,-12.6465889731,0.684706493553,0.92785805671,0.780964316816,467.03171585104127,467.32580965357425,466.99509657663566,466.8608665964723
4.559999999999991,18.2859728419,5.77665986463,3.45460100193,1.64768075753,1.73572287926,4.01572970282,-2.2762352093,6.65497199249,-13.3935048222,0.697547631937,0.908679582917,0.778690458617,438.89725513433416,438.226037009394,437.7392082615785,439.3169718490868
4.6199999999999894,18.1276931853,6.17897584805,2.62841563277,1.68916583069,1.78990870261,4.06240671066,-3.00143146575,6.75349137154,-14.1468015471,0.675020748198,0.888717314373,0.776429809498,439.65114456148996,438.8771129473351,439.68022702996205,438.3234693641089
4.679999999999988,17.9255418959,6.58681627202,1.75690041322,1.72931668529,1.84339659575,4.10894833211,-3.73898971901,6.8395378415,-14.904087337,0.653848662374,0.896424483521,0.774182254657,438.71868219540835,440.2171802801922,439.3352519278423,438.0572616094902
4.739999999999987,17.6760195223,6.99873873688,0.840031668678,1.76849086524,1.89699951214,4.15535535069,-4.58063367271,6.88918694845,-15.6578614735,0.650952867414,0.886533630007,0.771947680617,468.16739845541053,468.2069827534787,466.6473219910724,466.85095394914174
4.799999999999986,17.3692258304,7.41110604903,0.0,1.80756280634,1.95043978248,4.20162854314,-5.64770308842,6.85329232411,-16.3920967612,0.651684072497,0.897824647477,0.76972597521,528.4623491396411,529.9482845507491,529.2543134002602,529.6795427551413
